unit_number,time_in_cycles,op_setting_1,op_setting_2,op_setting_3,sensor_measurement_1,sensor_measurement_2,sensor_measurement_3,sensor_measurement_4,sensor_measurement_5,sensor_measurement_6,sensor_measurement_7,sensor_measurement_8,sensor_measurement_9,sensor_measurement_10,sensor_measurement_11,sensor_measurement_12,sensor_measurement_13,sensor_measurement_14,sensor_measurement_15,sensor_measurement_16,sensor_measurement_17,sensor_measurement_18,sensor_measurement_19,sensor_measurement_20,sensor_measurement_21,RUL
85,19,0.0052,0.0004,100.0,518.67,642.96,1590.99,1407.51,14.62,21.61,553.91,2388.13,9053.65,1.3,47.48,521.46,2388.15,8133.47,8.4046,0.03,392,2388,100.0,38.63,23.3042,15
43,93,0.0002,-0.0003,100.0,518.67,642.21,1584.63,1409.32,14.62,21.61,554.28,2388.06,9053.57,1.3,47.49,521.72,2388.05,8127.37,8.4171,0.03,394,2388,100.0,38.92,23.4092,79
90,143,0.0028,-0.0005,100.0,518.67,643.3,1585.86,1412.34,14.62,21.61,552.92,2388.13,9085.09,1.3,47.86,520.95,2388.12,8157.99,8.4802,0.03,396,2388,100.0,38.7,23.0963,3
61,48,-0.0034,0.0005,100.0,518.67,642.09,1582.43,1389.61,14.62,21.61,554.78,2388.01,9059.39,1.3,47.07,522.25,2387.98,8145.65,8.3992,0.03,392,2388,100.0,38.91,23.4434,111
60,73,0.0002,-0.0003,100.0,518.67,642.71,1590.47,1406.59,14.62,21.61,553.37,2388.14,9055.3,1.3,47.58,521.92,2388.1,8135.25,8.4151,0.03,392,2388,100.0,38.63,23.3272,74
54,117,-0.0003,-0.0002,100.0,518.67,642.53,1579.24,1403.96,14.62,21.6,553.79,2388.06,9058.51,1.3,47.18,521.97,2387.98,8143.95,8.4383,0.03,393,2388,100.0,39.11,23.4436,4
62,107,0.0014,0.0003,100.0,518.67,641.89,1584.19,1395.17,14.62,21.61,555.38,2387.97,9054.42,1.3,47.21,522.34,2387.98,8138.98,8.4286,0.03,392,2388,100.0,39.09,23.347,125
89,137,-0.0043,0.0004,100.0,518.67,642.43,1589.86,1409.08,14.62,21.61,553.07,2388.15,9050.68,1.3,47.36,521.94,2388.11,8129.44,8.4346,0.03,394,2388,100.0,38.9,23.3642,40
21,114,0.0004,0.0005,100.0,518.67,641.96,1588.01,1397.07,14.62,21.6,554.41,2388.06,9065.42,1.3,47.38,522.0,2388.09,8150.23,8.4115,0.03,392,2388,100.0,38.92,23.3711,34
29,141,0.0032,0.0004,100.0,518.67,642.48,1587.09,1404.41,14.62,21.61,554.71,2388.06,9059.52,1.3,47.27,521.59,2388.09,8140.04,8.4325,0.03,393,2388,100.0,38.91,23.3341,30
95,22,0.0001,-0.0003,100.0,518.67,642.49,1587.26,1393.43,14.62,21.61,554.64,2388.06,9045.54,1.3,47.29,522.16,2388.05,8133.51,8.412,0.03,392,2388,100.0,39.13,23.3982,67
3,19,0.003,-0.0002,100.0,518.67,642.92,1587.4,1410.35,14.62,21.61,553.94,2388.13,9050.03,1.3,47.57,521.28,2388.09,8136.31,8.4564,0.03,393,2388,100.0,39.0,23.2953,107
45,103,0.0021,0.0002,100.0,518.67,642.76,1588.15,1413.02,14.62,21.61,553.59,2388.08,9057.01,1.3,47.68,521.0,2388.12,8143.71,8.4904,0.03,392,2388,100.0,38.81,23.3316,49
4,8,0.0009,-0.0002,100.0,518.67,642.65,1586.81,1410.31,14.62,21.61,553.9,2388.1,9048.97,1.3,47.59,521.75,2388.09,8136.4,8.4265,0.03,392,2388,100.0,38.89,23.2685,98
52,164,-0.0009,-0.0001,100.0,518.67,642.34,1591.56,1405.27,14.62,21.61,553.38,2388.01,9084.99,1.3,47.44,521.81,2388.08,8167.91,8.4177,0.03,393,2388,100.0,38.8,23.2926,25
46,119,0.0002,-0.0003,100.0,518.67,643.34,1598.92,1417.81,14.62,21.61,553.81,2388.1,9067.56,1.3,47.41,521.56,2388.08,8153.72,8.4699,0.03,393,2388,100.0,38.71,23.3525,27
54,58,0.0025,0.0002,100.0,518.67,641.9,1579.29,1398.89,14.62,21.61,555.11,2388.01,9056.44,1.3,47.08,522.92,2388.01,8137.53,8.4249,0.03,391,2388,100.0,39.04,23.4178,63
38,8,-0.0041,-0.0001,100.0,518.67,642.03,1590.19,1407.15,14.62,21.61,553.26,2388.18,9055.47,1.3,47.77,521.71,2388.13,8128.63,8.4541,0.03,393,2388,100.0,38.85,23.3262,117
94,19,0.0034,-0.0001,100.0,518.67,642.61,1588.01,1409.85,14.62,21.61,553.82,2388.11,9056.51,1.3,47.52,521.46,2388.13,8136.23,8.4042,0.03,392,2388,100.0,38.78,23.2914,114
59,1,-0.0008,-0.0004,100.0,518.67,642.25,1589.29,1395.2,14.62,21.61,554.74,2387.96,9050.56,1.3,47.44,522.52,2388.02,8139.38,8.3801,0.03,390,2388,100.0,39.14,23.3486,93
3,83,-0.001,-0.0003,100.0,518.67,642.73,1592.66,1411.4,14.62,21.61,553.3,2388.14,9050.66,1.3,47.71,521.37,2388.17,8132.57,8.4333,0.03,393,2388,100.0,38.86,23.2346,43
39,18,0.0022,0.0002,100.0,518.67,642.18,1588.19,1404.91,14.62,21.61,553.98,2388.02,9055.18,1.3,47.13,522.89,2388.02,8139.47,8.3803,0.03,392,2388,100.0,39.0,23.4028,19
93,99,-0.0014,0.0002,100.0,518.67,642.69,1593.92,1410.11,14.62,21.61,552.64,2388.09,9060.87,1.3,47.58,521.94,2388.13,8138.96,8.4402,0.03,394,2388,100.0,38.81,23.3294,145
59,70,0.0021,-0.0001,100.0,518.67,642.41,1588.33,1396.52,14.62,21.6,555.02,2387.99,9055.0,1.3,47.18,522.34,2388.04,8146.21,8.3701,0.03,391,2388,100.0,39.12,23.284,24
84,159,0.0007,0.0001,100.0,518.67,642.81,1591.06,1408.42,14.62,21.61,552.8,2388.12,9053.98,1.3,47.68,520.84,2388.11,8136.79,8.5001,0.03,394,2388,100.0,38.82,23.3177,13
10,5,0.0013,-0.0002,100.0,518.67,642.04,1585.22,1403.5,14.62,21.6,554.52,2388.01,9071.21,1.3,47.34,522.28,2388.0,8142.12,8.4127,0.03,391,2388,100.0,38.94,23.4059,187
3,32,0.0035,-0.0002,100.0,518.67,642.66,1586.34,1405.97,14.62,21.61,553.3,2388.11,9054.94,1.3,47.58,521.75,2388.05,8130.2,8.427,0.03,392,2388,100.0,38.85,23.3343,94
49,248,0.0007,-0.0,100.0,518.67,642.52,1595.46,1409.8,14.62,21.61,553.22,2388.11,9057.19,1.3,47.63,521.12,2388.14,8133.43,8.4823,0.03,393,2388,100.0,38.83,23.3504,55
64,111,0.004,0.0003,100.0,518.67,642.35,1590.07,1401.77,14.62,21.61,553.13,2388.1,9063.38,1.3,47.6,521.98,2388.1,8133.55,8.4502,0.03,394,2388,100.0,38.88,23.325,57
89,173,-0.0011,-0.0004,100.0,518.67,642.92,1590.8,1402.5,14.62,21.61,552.99,2388.08,9052.37,1.3,47.56,520.96,2388.11,8133.68,8.4272,0.03,393,2388,100.0,38.77,23.3311,4
96,32,0.0003,-0.0004,100.0,518.67,642.38,1588.91,1397.11,14.62,21.61,555.1,2388.04,9068.66,1.3,47.28,522.17,2387.96,8150.26,8.3915,0.03,390,2388,100.0,38.92,23.3608,65
53,52,0.0041,-0.0002,100.0,518.67,642.54,1584.77,1403.05,14.62,21.61,554.64,2388.02,9060.94,1.3,47.18,521.63,2388.06,8140.84,8.4042,0.03,392,2388,100.0,38.88,23.3665,112
72,79,0.0039,0.0004,100.0,518.67,642.1,1579.91,1402.07,14.62,21.61,554.15,2388.05,9069.91,1.3,47.31,521.97,2388.12,8144.01,8.4234,0.03,391,2388,100.0,38.97,23.2832,52
54,88,0.0003,0.0002,100.0,518.67,641.6,1582.48,1395.62,14.62,21.61,554.52,2388.03,9059.02,1.3,47.28,522.19,2387.97,8141.57,8.4,0.03,391,2388,100.0,39.11,23.4571,33
52,87,0.003,-0.0005,100.0,518.67,642.48,1582.17,1392.0,14.62,21.61,554.24,2388.01,9061.58,1.3,47.32,522.21,2388.02,8137.39,8.4013,0.03,392,2388,100.0,39.01,23.4867,102
41,20,-0.0009,0.0001,100.0,518.67,642.15,1583.11,1403.78,14.62,21.61,554.49,2387.97,9039.06,1.3,47.24,521.94,2388.0,8131.51,8.43,0.03,391,2388,100.0,39.01,23.4646,103
24,87,-0.0037,-0.0002,100.0,518.67,642.05,1587.62,1401.59,14.62,21.61,553.83,2388.0,9065.96,1.3,47.21,522.75,2388.08,8153.03,8.3863,0.03,393,2388,100.0,38.93,23.4493,99
77,21,-0.0001,0.0002,100.0,518.67,642.86,1587.46,1402.2,14.62,21.61,553.79,2388.02,9052.93,1.3,47.38,522.17,2388.02,8127.31,8.3757,0.03,391,2388,100.0,38.98,23.4294,141
81,35,0.0011,-0.0002,100.0,518.67,642.23,1585.43,1409.62,14.62,21.61,554.48,2388.07,9065.79,1.3,47.44,521.83,2388.08,8148.37,8.4364,0.03,391,2388,100.0,38.76,23.3492,178
9,50,-0.0033,0.0004,100.0,518.67,642.72,1585.51,1404.98,14.62,21.61,553.66,2388.18,9054.6,1.3,47.44,521.74,2388.08,8127.69,8.4263,0.03,394,2388,100.0,38.85,23.2754,5
76,201,-0.0031,0.0004,100.0,518.67,643.13,1599.52,1427.54,14.62,21.61,552.62,2388.14,9106.89,1.3,47.96,519.77,2388.17,8184.21,8.5104,0.03,397,2388,100.0,38.71,23.0922,4
78,68,-0.0019,0.0005,100.0,518.67,642.1,1582.5,1395.29,14.62,21.61,554.63,2388.0,9058.98,1.3,47.11,522.44,2387.98,8148.3,8.4074,0.03,390,2388,100.0,39.11,23.4332,4
98,10,0.0016,0.0002,100.0,518.67,642.14,1583.61,1404.74,14.62,21.61,554.5,2388.06,9056.67,1.3,47.46,521.71,2388.05,8142.53,8.4333,0.03,393,2388,100.0,38.88,23.4894,111
68,27,0.0011,0.0003,100.0,518.67,642.96,1577.83,1401.98,14.62,21.6,554.35,2388.1,9054.97,1.3,47.31,522.18,2388.04,8140.03,8.4012,0.03,393,2388,100.0,38.9,23.3099,160
19,106,-0.0007,0.0001,100.0,518.67,642.36,1587.45,1399.58,14.62,21.61,553.29,2388.05,9067.39,1.3,47.35,521.95,2388.09,8145.46,8.4159,0.03,391,2388,100.0,38.87,23.3661,29
12,116,-0.0022,-0.0002,100.0,518.67,642.17,1578.64,1402.53,14.62,21.6,554.56,2387.95,9058.46,1.3,47.23,522.05,2388.04,8146.39,8.4017,0.03,392,2388,100.0,39.03,23.3654,101
95,24,-0.0013,0.0001,100.0,518.67,642.41,1584.77,1401.89,14.62,21.61,553.54,2388.11,9043.27,1.3,47.19,521.81,2388.08,8131.9,8.3819,0.03,392,2388,100.0,39.04,23.2683,65
34,80,-0.0007,0.0,100.0,518.67,642.17,1585.58,1395.32,14.62,21.61,554.16,2387.98,9069.23,1.3,47.23,522.3,2387.98,8154.1,8.3868,0.03,393,2388,100.0,39.09,23.3573,123
27,61,-0.0022,0.0,100.0,518.67,642.37,1581.5,1400.37,14.62,21.61,554.68,2388.08,9048.72,1.3,47.21,522.6,2388.07,8128.96,8.4148,0.03,390,2388,100.0,39.05,23.3154,79
21,60,0.0013,0.0004,100.0,518.67,642.16,1586.36,1398.27,14.62,21.61,554.79,2388.03,9049.32,1.3,47.49,522.13,2388.12,8135.21,8.3711,0.03,391,2388,100.0,38.95,23.3747,88
30,16,0.0024,0.0002,100.0,518.67,642.82,1594.77,1406.96,14.62,21.61,553.26,2388.12,9047.63,1.3,47.48,521.87,2388.15,8125.33,8.4105,0.03,394,2388,100.0,38.69,23.3162,127
74,78,-0.0012,-0.0001,100.0,518.67,642.28,1590.94,1404.59,14.62,21.61,553.38,2388.07,9061.53,1.3,47.43,521.7,2388.07,8141.72,8.441,0.03,394,2388,100.0,39.0,23.4215,59
6,20,-0.0006,-0.0001,100.0,518.67,642.43,1594.53,1402.15,14.62,21.61,553.55,2388.11,9052.97,1.3,47.52,521.22,2388.09,8130.0,8.442,0.03,395,2388,100.0,38.83,23.3278,85
31,165,0.002,-0.0001,100.0,518.67,642.85,1592.85,1413.12,14.62,21.61,552.58,2388.17,9075.39,1.3,47.65,521.25,2388.13,8156.77,8.4534,0.03,394,2388,100.0,38.69,23.1383,31
70,21,-0.0006,0.0004,100.0,518.67,642.49,1592.19,1406.51,14.62,21.61,554.37,2388.1,9054.76,1.3,47.47,522.04,2388.1,8133.83,8.4044,0.03,393,2388,100.0,38.94,23.2375,131
52,1,-0.0015,0.0003,100.0,518.67,641.92,1584.7,1385.64,14.62,21.61,555.28,2387.93,9057.42,1.3,46.97,522.64,2388.0,8138.91,8.3665,0.03,390,2388,100.0,39.04,23.4444,188
35,77,-0.0023,-0.0004,100.0,518.67,642.63,1590.58,1412.47,14.62,21.61,553.37,2388.11,9053.12,1.3,47.4,521.5,2388.1,8133.87,8.4117,0.03,391,2388,100.0,38.85,23.2246,121
34,184,0.0001,0.0004,100.0,518.67,643.24,1595.69,1414.9,14.62,21.61,551.91,2388.21,9048.22,1.3,47.84,520.42,2388.15,8126.04,8.4733,0.03,394,2388,100.0,38.64,23.2005,19
34,131,0.0016,0.0004,100.0,518.67,642.39,1588.34,1401.73,14.62,21.61,554.4,2388.06,9060.88,1.3,47.47,521.66,2388.0,8143.93,8.3927,0.03,391,2388,100.0,38.91,23.4075,72
79,35,-0.0007,-0.0003,100.0,518.67,642.35,1585.34,1400.51,14.62,21.61,554.39,2388.11,9054.92,1.3,47.24,521.72,2388.0,8133.19,8.4498,0.03,393,2388,100.0,39.02,23.336,66
98,47,-0.0007,0.0002,100.0,518.67,641.64,1590.71,1406.92,14.62,21.61,554.13,2388.07,9059.11,1.3,47.42,522.52,2388.12,8140.39,8.4279,0.03,392,2388,100.0,38.89,23.237,74
74,89,0.0024,0.0001,100.0,518.67,643.17,1586.63,1395.63,14.62,21.61,553.42,2388.12,9061.71,1.3,47.47,521.72,2388.05,8136.55,8.4098,0.03,395,2388,100.0,38.75,23.2938,48
5,59,0.0015,-0.0004,100.0,518.67,642.64,1594.93,1401.54,14.62,21.61,554.22,2388.16,9055.15,1.3,47.57,520.91,2388.08,8132.72,8.4174,0.03,394,2388,100.0,39.03,23.3157,39
100,30,-0.0008,-0.0004,100.0,518.67,642.28,1582.86,1396.39,14.62,21.61,554.03,2388.08,9055.05,1.3,47.22,522.41,2388.01,8137.14,8.4146,0.03,392,2388,100.0,39.1,23.3772,168
31,68,0.0012,0.0003,100.0,518.67,642.69,1593.2,1401.53,14.62,21.61,553.97,2388.05,9069.9,1.3,47.14,521.46,2388.03,8147.67,8.4267,0.03,393,2388,100.0,39.14,23.2937,128
79,84,-0.003,-0.0003,100.0,518.67,642.26,1592.4,1409.58,14.62,21.61,553.86,2388.1,9048.6,1.3,47.34,521.24,2388.06,8133.19,8.4372,0.03,392,2388,100.0,38.85,23.4624,17
94,88,0.0043,-0.0002,100.0,518.67,643.4,1590.97,1410.03,14.62,21.61,552.7,2388.08,9059.34,1.3,47.53,521.38,2388.04,8135.71,8.4712,0.03,393,2388,100.0,38.69,23.3648,45
80,133,-0.0029,0.0001,100.0,518.67,642.64,1591.41,1407.15,14.62,21.61,552.63,2388.11,9069.7,1.3,47.57,521.05,2388.02,8142.89,8.4671,0.03,393,2388,100.0,38.69,23.2813,0
92,97,0.0002,-0.0001,100.0,518.67,642.66,1584.62,1406.08,14.62,21.61,552.88,2388.19,9040.5,1.3,47.76,521.07,2388.17,8118.32,8.447,0.03,393,2388,100.0,38.72,23.2718,53
49,215,-0.0003,0.0004,100.0,518.67,642.47,1589.35,1407.26,14.62,21.61,553.24,2388.08,9064.55,1.3,47.42,521.39,2388.04,8140.43,8.4249,0.03,393,2388,100.0,38.85,23.3075,88
28,48,-0.0023,-0.0001,100.0,518.67,642.37,1587.2,1406.32,14.62,21.61,553.76,2388.08,9052.29,1.3,47.39,521.93,2388.09,8127.6,8.4111,0.03,394,2388,100.0,38.76,23.3382,110
24,161,-0.0024,-0.0001,100.0,518.67,642.45,1589.39,1405.73,14.62,21.61,553.12,2387.99,9110.19,1.3,47.53,522.29,2388.07,8186.55,8.4569,0.03,393,2388,100.0,38.87,23.255,25
21,84,0.0016,0.0005,100.0,518.67,642.78,1579.95,1403.45,14.62,21.61,554.21,2388.05,9055.07,1.3,47.34,521.65,2388.05,8137.06,8.4095,0.03,392,2388,100.0,39.02,23.3889,64
42,153,-0.0008,-0.0,100.0,518.67,643.09,1595.24,1409.18,14.62,21.61,551.96,2388.26,9036.27,1.3,47.96,520.32,2388.26,8116.05,8.469,0.03,394,2388,100.0,38.57,23.2256,3
67,56,-0.0005,-0.0001,100.0,518.67,642.27,1584.18,1403.53,14.62,21.61,553.58,2388.0,9058.42,1.3,47.3,521.54,2388.0,8138.46,8.4015,0.03,393,2388,100.0,39.07,23.279,15
94,54,0.0021,0.0001,100.0,518.67,642.63,1587.21,1403.84,14.62,21.61,554.5,2388.13,9058.66,1.3,47.55,521.73,2388.11,8135.07,8.428,0.03,394,2388,100.0,38.86,23.3396,79
55,76,-0.0014,0.0001,100.0,518.67,642.54,1589.55,1400.6,14.62,21.61,553.32,2388.13,9052.94,1.3,47.28,521.98,2388.05,8139.02,8.3924,0.03,392,2388,100.0,38.84,23.3365,37
40,38,0.002,0.0002,100.0,518.67,642.35,1592.96,1411.66,14.62,21.61,553.18,2388.16,9051.9,1.3,47.52,521.37,2388.12,8133.1,8.4332,0.03,395,2388,100.0,38.84,23.2774,95
29,62,0.004,0.0003,100.0,518.67,642.11,1587.6,1406.87,14.62,21.61,553.9,2388.09,9054.84,1.3,47.17,522.05,2388.04,8140.41,8.3902,0.03,392,2388,100.0,38.94,23.4793,109
35,137,-0.0016,0.0002,100.0,518.67,642.77,1594.54,1414.13,14.62,21.61,553.44,2388.16,9068.37,1.3,47.8,521.03,2388.1,8141.61,8.4441,0.03,393,2388,100.0,38.88,23.2942,61
63,100,-0.0025,0.0002,100.0,518.67,642.36,1581.65,1407.05,14.62,21.61,553.71,2388.06,9054.67,1.3,47.62,521.39,2388.13,8127.73,8.4546,0.03,392,2388,100.0,38.89,23.3446,55
53,42,-0.0008,-0.0004,100.0,518.67,642.54,1590.89,1401.32,14.62,21.61,554.51,2388.07,9048.0,1.3,47.15,521.79,2388.06,8139.35,8.4182,0.03,393,2388,100.0,38.85,23.4628,122
70,79,-0.0004,-0.0001,100.0,518.67,642.7,1592.24,1405.01,14.62,21.61,553.41,2388.11,9052.49,1.3,47.52,521.3,2388.07,8127.21,8.4207,0.03,394,2388,100.0,38.84,23.4057,73
62,66,0.0022,0.0004,100.0,518.67,642.14,1578.97,1398.93,14.62,21.61,554.8,2387.95,9053.65,1.3,47.25,522.21,2387.99,8138.74,8.4038,0.03,390,2388,100.0,39.15,23.4393,166
6,66,-0.0019,-0.0003,100.0,518.67,642.66,1589.54,1406.23,14.62,21.61,553.8,2388.09,9052.73,1.3,47.51,522.0,2388.1,8134.78,8.4641,0.03,393,2388,100.0,38.99,23.2831,39
41,51,0.0029,0.0004,100.0,518.67,642.41,1586.04,1395.59,14.62,21.61,553.79,2388.02,9052.72,1.3,47.29,522.28,2388.02,8132.01,8.4265,0.03,390,2388,100.0,39.08,23.4367,72
10,163,-0.0017,-0.0001,100.0,518.67,642.34,1588.79,1396.44,14.62,21.61,553.62,2388.08,9059.09,1.3,47.32,521.46,2388.04,8141.68,8.4281,0.03,393,2388,100.0,38.93,23.3342,29
81,183,-0.0002,-0.0005,100.0,518.67,642.45,1590.38,1418.78,14.62,21.61,552.16,2388.19,9069.63,1.3,47.96,520.65,2388.16,8147.74,8.493,0.03,395,2388,100.0,38.6,23.1449,30
73,45,0.0017,0.0005,100.0,518.67,642.34,1584.72,1402.98,14.62,21.61,554.6,2388.02,9051.92,1.3,47.14,522.34,2388.05,8137.16,8.404,0.03,393,2388,100.0,38.95,23.4362,67
66,143,0.0007,-0.0001,100.0,518.67,643.28,1597.95,1415.19,14.62,21.61,552.53,2388.09,9118.68,1.3,47.79,520.29,2388.11,8188.86,8.5,0.03,395,2388,100.0,38.69,23.204,4
56,21,-0.0007,-0.0004,100.0,518.67,643.03,1581.41,1415.23,14.62,21.61,552.94,2388.16,9039.3,1.3,47.62,521.88,2388.17,8128.76,8.4325,0.03,394,2388,100.0,38.85,23.2753,115
87,2,-0.0032,-0.0001,100.0,518.67,642.22,1589.81,1396.08,14.62,21.61,554.55,2387.99,9060.22,1.3,47.27,522.68,2387.99,8146.0,8.4052,0.03,391,2388,100.0,38.91,23.3183,54
79,72,0.002,0.0001,100.0,518.67,642.44,1586.39,1409.11,14.62,21.61,553.9,2388.06,9050.5,1.3,47.41,521.53,2388.06,8129.78,8.4329,0.03,392,2388,100.0,38.88,23.3525,29
49,80,-0.0024,0.0,100.0,518.67,642.29,1591.3,1390.47,14.62,21.61,553.88,2387.95,9064.67,1.3,47.14,522.42,2388.04,8136.31,8.4179,0.03,392,2388,100.0,38.94,23.4617,223
93,173,-0.0021,-0.0002,100.0,518.67,642.86,1595.37,1410.74,14.62,21.61,553.51,2388.06,9067.84,1.3,47.65,521.34,2388.07,8141.34,8.4347,0.03,393,2388,100.0,38.84,23.3248,71
10,97,-0.0028,0.0004,100.0,518.67,642.17,1581.48,1396.34,14.62,21.61,554.51,2388.09,9066.53,1.3,47.22,522.3,2388.0,8140.92,8.4219,0.03,391,2388,100.0,38.89,23.3018,95
59,31,0.0022,0.0004,100.0,518.67,642.68,1582.34,1395.62,14.62,21.61,554.42,2388.02,9051.58,1.3,47.18,522.8,2387.99,8136.01,8.4089,0.03,392,2388,100.0,38.98,23.5273,63
55,65,0.005,-0.0003,100.0,518.67,642.15,1589.17,1404.81,14.62,21.61,553.71,2388.06,9058.94,1.3,47.23,521.48,2388.06,8135.68,8.413,0.03,391,2388,100.0,39.03,23.3642,48
75,6,-0.0011,-0.0005,100.0,518.67,642.19,1588.18,1401.68,14.62,21.61,553.63,2388.02,9058.23,1.3,47.45,522.14,2388.03,8141.03,8.411,0.03,392,2388,100.0,38.86,23.4299,82
100,146,0.0004,-0.0004,100.0,518.67,642.05,1591.24,1405.57,14.62,21.61,554.51,2387.99,9077.64,1.3,47.3,522.05,2388.08,8158.99,8.4173,0.03,392,2388,100.0,38.91,23.2858,52
28,137,0.0007,0.0,100.0,518.67,642.58,1582.45,1407.83,14.62,21.61,553.42,2388.05,9059.06,1.3,47.43,521.51,2388.06,8137.43,8.4094,0.03,391,2388,100.0,38.78,23.2642,21
56,96,-0.0022,0.0002,100.0,518.67,642.67,1598.36,1407.65,14.62,21.61,552.63,2388.2,9046.21,1.3,47.96,520.98,2388.2,8120.9,8.4709,0.03,393,2388,100.0,38.7,23.2559,40
7,92,-0.0009,0.0002,100.0,518.67,641.82,1584.08,1397.47,14.62,21.61,554.89,2388.04,9059.15,1.3,47.29,522.3,2388.0,8143.39,8.4117,0.03,391,2388,100.0,38.97,23.4865,68
6,105,0.0076,-0.0003,100.0,518.67,643.05,1586.94,1404.49,14.62,21.61,553.73,2388.14,9055.83,1.3,47.51,521.56,2388.15,8139.02,8.4452,0.03,393,2388,100.0,38.91,23.3269,0
72,128,-0.0007,-0.0003,100.0,518.67,642.62,1584.07,1403.95,14.62,21.61,553.9,2388.05,9071.28,1.3,47.58,521.64,2388.04,8147.21,8.4443,0.03,391,2388,100.0,38.86,23.3089,3
30,110,-0.0019,-0.0001,100.0,518.67,642.7,1590.37,1413.29,14.62,21.61,553.36,2388.17,9053.52,1.3,47.55,520.85,2388.11,8127.91,8.42,0.03,394,2388,100.0,38.58,23.3288,33
98,36,0.0025,-0.0003,100.0,518.67,642.41,1587.0,1397.27,14.62,21.61,553.8,2388.05,9063.27,1.3,47.32,521.77,2388.07,8138.5,8.4164,0.03,392,2388,100.0,38.88,23.289,85
11,5,-0.0013,-0.0003,100.0,518.67,642.5,1594.41,1407.34,14.62,21.61,553.15,2388.14,9039.41,1.3,47.55,521.05,2388.15,8115.42,8.4779,0.03,391,2388,100.0,38.88,23.3025,78
95,60,0.0008,0.0,100.0,518.67,642.4,1580.31,1404.24,14.62,21.61,554.1,2388.03,9050.09,1.3,47.38,521.92,2388.06,8125.53,8.3991,0.03,393,2388,100.0,38.93,23.3777,29
54,72,0.001,0.0002,100.0,518.67,642.18,1586.34,1398.57,14.62,21.61,554.59,2388.02,9057.41,1.3,47.1,521.58,2387.94,8138.44,8.403,0.03,392,2388,100.0,39.06,23.4136,49
66,76,-0.0016,-0.0002,100.0,518.67,642.68,1592.31,1409.68,14.62,21.61,554.33,2388.13,9065.81,1.3,47.45,521.42,2388.07,8142.8,8.4039,0.03,393,2388,100.0,38.79,23.2324,71
11,11,0.0014,0.0003,100.0,518.67,642.89,1586.52,1408.38,14.62,21.61,553.02,2388.13,9042.71,1.3,47.7,521.34,2388.1,8126.54,8.4361,0.03,394,2388,100.0,38.95,23.3086,72
11,34,-0.0022,-0.0002,100.0,518.67,642.4,1584.58,1405.26,14.62,21.61,553.23,2388.17,9045.5,1.3,47.51,521.04,2388.12,8121.33,8.406,0.03,393,2388,100.0,38.73,23.2846,49
12,178,0.0006,-0.0,100.0,518.67,642.48,1583.44,1405.85,14.62,21.61,554.16,2388.04,9069.95,1.3,47.13,522.24,2388.02,8144.72,8.4155,0.03,391,2388,100.0,39.01,23.4282,39
66,116,0.0012,0.0001,100.0,518.67,642.95,1590.75,1409.66,14.62,21.61,553.63,2388.05,9088.81,1.3,47.6,521.49,2388.09,8161.04,8.4787,0.03,395,2388,100.0,38.78,23.2721,31
50,24,0.0016,-0.0004,100.0,518.67,642.85,1586.54,1397.71,14.62,21.61,554.16,2388.08,9059.26,1.3,47.15,521.54,2388.07,8141.0,8.43,0.03,393,2388,100.0,39.03,23.3563,50
14,38,-0.0017,-0.0003,100.0,518.67,642.36,1594.87,1413.77,14.62,21.61,553.24,2388.18,9036.58,1.3,47.62,521.53,2388.16,8118.12,8.4322,0.03,393,2388,100.0,38.86,23.359,8
13,170,0.0001,-0.0005,100.0,518.67,642.49,1594.61,1409.03,14.62,21.61,553.77,2388.08,9062.1,1.3,47.11,522.53,2388.03,8144.19,8.414,0.03,393,2388,100.0,38.94,23.3044,25
98,28,0.001,-0.0003,100.0,518.67,642.7,1587.96,1398.43,14.62,21.61,553.9,2388.07,9055.86,1.3,47.18,521.31,2388.03,8138.43,8.405,0.03,392,2388,100.0,38.84,23.2963,93
70,76,0.0011,-0.0001,100.0,518.67,642.57,1590.92,1409.15,14.62,21.61,553.98,2388.1,9049.62,1.3,47.37,521.48,2388.08,8129.89,8.3925,0.03,392,2388,100.0,38.84,23.3735,76
56,71,0.0029,0.0002,100.0,518.67,642.9,1596.87,1414.7,14.62,21.61,553.2,2388.18,9051.82,1.3,47.56,521.12,2388.18,8124.13,8.4707,0.03,393,2388,100.0,38.72,23.213,65
93,6,-0.0006,-0.0004,100.0,518.67,642.94,1590.57,1411.53,14.62,21.61,553.15,2388.09,9057.09,1.3,47.55,521.81,2388.11,8134.0,8.4634,0.03,394,2388,100.0,38.97,23.3086,238
34,71,-0.0005,-0.0002,100.0,518.67,641.76,1589.14,1400.7,14.62,21.61,554.16,2388.0,9060.49,1.3,47.18,522.54,2387.98,8143.73,8.4218,0.03,393,2388,100.0,39.09,23.3798,132
93,93,-0.0015,-0.0001,100.0,518.67,642.91,1600.38,1408.68,14.62,21.61,552.76,2388.09,9060.44,1.3,47.55,520.86,2388.15,8136.02,8.407,0.03,393,2388,100.0,38.83,23.3062,151
63,143,-0.0004,-0.0005,100.0,518.67,642.67,1596.63,1414.02,14.62,21.61,552.47,2388.13,9051.47,1.3,47.64,521.22,2388.19,8130.79,8.4256,0.03,393,2388,100.0,38.83,23.196,12
